rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect4b_rbd;nalu_mate4b_rbd;prom_lect4b_rbd;prom_mate4b_rbd;dif_lect4b_rbd;dif_mate4b_rbd;difgru_lect4b_rbd;difgru_mate4b_rbd;sigdif_lect4b_rbd;sigdif_mate4b_rbd;siggru_lect4b_rbd;siggru_mate4b_rbd;marca_lect4b_rbd;marca_mate4b_rbd;marcadif_lect4b_rbd;marcadif_mate4b_rbd;palu_eda_ins_lect4b_rbd;palu_eda_ele_lect4b_rbd;palu_eda_ade_lect4b_rbd;palu_eda_ins_mate4b_rbd;palu_eda_ele_mate4b_rbd;palu_eda_ade_mate4b_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
1466;4;ESCUELA SUPERIOR MIXTA N?88;5;DE VALPARA?SO;58;MARGA MARGA;5802;LIMACHE;51;Quillota - Petorca;2;1;2;1;40;42;263;259;21;20;-6;3;1;1;;;;;;;30;37.5;32.5;50;26.2;23.8;0;preliminar20240422v1;20250422;4b;2024
14201;8;LICEO MIXTO LOS ANDES;5;DE VALPARA?SO;53;LOS ANDES;5301;LOS ANDES;52;San Felipe - Los Andes;3;2;2;1;82;81;268;249;18;16;-1;-7;1;1;;;;;;;32.9;24.4;42.7;44.4;42;13.6;0;preliminar20240422v1;20250422;4b;2024
1635;7;COLEGIO AGUSTIN EDWARDS;5;DE VALPARA?SO;51;VALPARA?SO;5101;VALPARA?SO;53;Valparaiso - Isla de Pascua;3;2;4;1;32;31;294;272;25;4;6;-1;1;0;;;;;;;18.8;15.6;65.6;35.5;25.8;38.7;0;preliminar20240422v1;20250422;4b;2024
1712;4;ESCUELA VILLA MONTE;5;DE VALPARA?SO;51;VALPARA?SO;5109;VI?A DEL MAR;53;Valparaiso - Isla de Pascua;1;1;2;1;18;19;262;243;27;14;-7;-13;1;0;;;;;;;27.8;44.4;27.8;57.9;36.8;5.3;0;preliminar20240422v1;20250422;4b;2024
161;9;LICEO DE HUARA;1;DE TARAPAC?;14;TAMARUGAL;1404;HUARA;14;Tamarugal;2;1;1;2;23;23;221;219;-2;-27;-37;-26;0;-1;;;;;;;69.6;21.7;8.7;69.6;26.1;4.3;0;preliminar20240422v1;20250422;4b;2024
284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMO;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;1;1;2;1;46;45;256;251;-8;4;-13;-5;0;0;;;;;;;39.1;32.6;28.3;42.2;42.2;15.6;0;preliminar20240422v1;20250422;4b;2024
25539;4;EJERCITO LIBERTADOR DE CERRILLOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13102;CERRILLOS;134;Poniente;2;1;1;1;26;27;234;211;-20;-19;-24;-34;-1;-1;;;;;;;57.7;23.1;19.2;88.9;11.1;0;0;preliminar20240422v1;20250422;4b;2024
407;3;ESCUELA JES?S FERN?NDEZ HIDALGO;3;DE ATACAMA;31;COPIAP?;3101;COPIAP?;31;Copiapo - Chanaral;6;4;2;1;33;34;243;235;;;-26;-21;;;;;;;1;1;54.5;30.3;15.2;64.7;26.5;8.8;0;preliminar20240422v1;20250422;4b;2024
11522;3;ESCUELAS BASICA RENICO GRANDE;9;DE LA ARAUCAN?A;92;MALLECO;9207;LUMACO;91;Malleco;2;1;1;2;4;4;276;267;;;;;;;;;;;1;1;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
4268;4;ESCUELA PARTICULAR ADVENTISTA;8;DEL BIOB?O;83;BIOB?O;8301;LOS ?NGELES;82;Bio Bio;3;2;3;1;39;39;294;272;15;7;17;10;1;0;;;;;;;15.4;25.6;59;23.1;51.3;25.6;0;preliminar20240422v1;20250422;4b;2024
