rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
16462;3;LICEO MONSE?OR CARLOS GONZ?LEZ CRUCHAG;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;3;2;1;1;26;27;222;195;48;11;-6;-36;1;0;;;;;;;69.2;23.1;7.7;92.6;7.4;0;0;preliminar20240422v1;20250422;2m;2024
20298;3;COLEGIO PUENTE MAIPO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;67;68;267;357;12;13;26;111;1;1;;;;;;;29.9;46.3;23.9;4.4;27.9;67.6;0;preliminar20240422v1;20250422;2m;2024
9701;2;LICEO POLIVALENTE OLOF PALME;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13109;LA CISTERNA;132;Sur;2;1;3;1;28;27;254;251;21;8;-4;-16;1;0;;;;;;;39.3;32.1;28.6;55.6;29.6;14.8;0;preliminar20240422v1;20250422;2m;2024
1048;0;LICEO NICOLAS FEDERICO LOHSE VARGAS;4;DE COQUIMBO;42;CHOAPA;4203;LOS VILOS;43;Choapa;2;1;2;1;135;148;223;230;8;17;-18;-16;0;1;;;;;;;71.1;16.3;12.6;75;16.2;8.8;0;preliminar20240422v1;20250422;2m;2024
8868;4;COLEGIO LA GIROUETTE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;55;55;304;330;-9;-41;17;5;0;-1;;;;;;;7.3;29.1;63.6;1.8;41.8;56.4;0;preliminar20240422v1;20250422;2m;2024
14865;2;COLEGIO TECNICO ALIANZA EDUCACIONAL;5;DE VALPARA?SO;58;MARGA MARG;5802;LIMACHE;51;Quillota - Petorca;3;2;2;1;26;24;231;214;-5;13;-10;-32;0;0;;;;;;;61.5;30.8;7.7;83.3;16.7;0;0;preliminar20240422v1;20250422;2m;2024
15775;9;LICEO TECNICO PROFESIONAL SANTA ROSA;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;2;1;21;25;235;200;-9;-6;-6;-46;0;0;;;;;;;66.7;28.6;4.8;96;4;0;0;preliminar20240422v1;20250422;2m;2024
2794;4;LICEO TENO;7;DEL MAULE;73;CURIC?;7308;TENO;71;Curico;2;1;1;1;84;88;211;216;-1;8;-17;-15;0;0;;;;;;;77.4;16.7;6;79.5;18.2;2.3;0;preliminar20240422v1;20250422;2m;2024
20129;4;ESCUELA GRACIA Y PAZ;9;DE LA ARAUCAN?A;91;CAUT?N;9101;TEMUCO;92;Cautin Norte;3;2;3;1;35;36;271;289;20;37;13;22;1;1;;;;;;;34.3;31.4;34.3;19.4;47.2;33.3;0;preliminar20240422v1;20250422;2m;2024
1735;3;LICEO PARROQUIAL SAN ANTONIO;5;DE VALPARA?SO;51;VALPARA?SO;5109;VI?A DEL MAR;53;Valparaiso - Isla de Pascua;3;2;3;1;112;112;273;267;27;8;15;0;1;0;;;;;;;29.5;38.4;32.1;40.2;41.1;18.8;0;preliminar20240422v1;20250422;2m;2024
2940;8;LICEO CARLOS CONDELL;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;2;1;1;1;26;27;213;220;4;-9;-15;-11;0;0;;;;;;;73.1;15.4;11.5;74.1;25.9;0;0;preliminar20240422v1;20250422;2m;2024
12658;6;LICEO AGR. TEC. PROF. PADRE FRANCISCO;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;3;2;1;2;24;26;216;201;19;7;-12;-30;1;0;;;;;;;83.3;12.5;4.2;88.5;11.5;0;0;preliminar20240422v1;20250422;2m;2024
